date,directional_bias,directional_bias_score,volatility_potential,volatility_potential_score,directional_volatility_score,leverage_fuel_score,new_oi_addition_score,oi_zone_reactivation_score,oi_anchor_direction_score,estimated_oi_anchor_price,volatility_trigger_score,realized_volatility_regime_score,cascade_activation_score,liquidation_impulse_score,funding_crowding_score,signal_confidence_score,heatmap_open_interest_usd,heatmap_oi_venue_count,heatmap_liquidation_dominance_pct,heatmap_liquidated_interest_long_usd,heatmap_liquidated_interest_short_usd,liquidation_pressure_downside_score,liquidation_pressure_upside_score,liquidation_pressure_net_score,liquidation_wall_downside_distance_bps,liquidation_wall_downside_amount_score,liquidation_wall_upside_distance_bps,liquidation_wall_upside_amount_score,oi_area_downside_distance_bps,oi_area_downside_amount_score,oi_area_upside_distance_bps,oi_area_upside_amount_score,cascade_closeness_amount_score,cascade_closeness_amount_direction_score,cascade_threshold_state,btc_forward_jump_1d_pct,btc_forward_jump_3d_pct,btc_forward_jump_7d_pct,btc_forward_abs_jump_7d_pct,btc_forward_jump_direction,regime
2022-11-21,neutral,-9.96442489828,low,31.1852031201,0,18.8503309495,14.8768058991,36.4543091561,14.6672034757,19599.871979,0,35.8651821749,-0,-80.9477043428,23.0147014148,85.0641025641,2819190674.34,2,100,33359608.1781,0,43.9247190055,37.6010283756,-6.32369062982,-353.288906521,35.4407686577,1616.82689313,30.4354467766,,,567.583778398,31.3183254229,58.256027745,-5.58388005161,watch,2.83776073036,5.21650922462,5.21650922462,5.21650922462,upside,neutral
2022-11-22,neutral,8.01412592651,elevated,42.2944242291,0,24.3917294644,18.1312788218,45.584496713,11.6603400659,19414.5131587,0,39.8619755654,0,-1.67204334267,-21.1405958909,85.0641025641,2858780369.26,2,-88.1093751437,42162.6818087,667012.526699,34.0731908166,48.7476824834,14.6744916668,-621.108544266,37.2227626671,1294.31133937,30.0858658543,,,274.198143444,100,98.7031933725,34.9024295285,cascade-ready,2.31310802313,2.31310802313,2.31310802313,2.31310802313,upside,neutral
2022-11-23,neutral,1.34007959171,elevated,35.1170658356,0,29.2788048471,18.3544275727,53.1185808136,9.08418379371,19320.8285692,0,42.2490308048,0,0.66269987625,-29.6929040154,85.0641025641,2888157382.85,2,-100,0,3365286.50311,30.3313285522,61.1912965688,30.8599680166,-831.862846192,36.517915058,1040.51538563,35.7649020566,-492.350558228,23.4269749131,579.001132888,35.695217861,61.1912965688,13.416529835,watch,-0.0204871111968,-0.883356029839,3.35928367418,3.35928367418,upside,neutral
2022-11-24,neutral,1.32716966685,low,34.8292517191,0,30.7561279588,17.1263171581,54.571026158,7.19056511458,19148.2643165,0,42.2235920689,-0,1.79218792197,-23.3940877555,85.0641025641,2947629330.31,2,-98.5089390783,28311.4545906,3769179.87242,33.49690862,59.1515659832,25.6546573632,-832.442987393,36.0984728282,1039.81676411,40.4342423712,-492.952183081,23.4274015299,578.331715064,35.695217861,59.1515659832,10.8235896402,watch,-0.459849087534,-1.02336009257,3.38046334466,3.38046334466,upside,neutral
2022-11-25,neutral,-10.7162065515,elevated,35.4159729124,0,29.8254064209,0,53.4578734294,7.07664924778,19121.5197125,0,42.3749523442,-0,-71.5615761342,-33.1527173369,85.0641025641,2986089205.5,2,100,278267.865304,0,36.3704420776,58.6894622474,22.3190201699,-787.946751355,35.683846504,1093.4003188,39.9698154862,-446.808172948,23.4274015299,629.675376656,35.695217861,58.6894622474,9.3728503991,watch,-0.405059305768,-1.88664394137,3.85805365673,3.85805365673,upside,neutral
2022-11-26,neutral,10.0677775415,low,34.6554877923,0,29.1013892079,0.5620272751,52.5954360378,7.11648559359,19092.0108087,0,42.492846302,-0,-3.25835992062,77.0470593549,78.8141025641,2978221903.36,2,-46.9251893528,14410.949808,39893.3411816,37.4451478626,55.6177615598,18.1726136972,-751.992576442,35.0801242608,1136.69729556,39.1608733427,-409.522551528,23.4274014405,671.162458574,35.4275055245,55.6177615598,5.98898087581,watch,-0.161709991975,-1.48761033971,4.28045132894,4.28045132894,upside,neutral
2022-11-27,neutral,0.0365058511889,low,31.5416704867,0,28.9732295837,3.51604559021,52.4733691609,6.58924373711,19051.7396461,0,37.5686521436,-0,2.06525950745,-20.0741398389,78.8141025641,2976878932.09,2,-100,0,2177.189152,37.956037785,54.4285792243,16.4725414393,-738.028475439,34.5443167328,1153.51323858,38.4712718978,-395.041335237,23.4274013785,687.275463632,35.24187299,54.6909245428,5.03293373285,watch,-1.32804793394,4.44935637475,4.44935637475,4.44935637475,upside,neutral
2022-11-28,neutral,-10.1783852078,low,29.9588835716,0,28.2326235755,11.2737085527,50.3391738198,5.56434761068,18846.3112009,0,30.468196567,-0,-75.2091310459,-9.42644331673,85.0641025641,2932906118.69,2,100,2897414.57569,0,40.8908790278,48.6445937029,7.75371467512,-612.83232836,34.0815179435,1304.27777939,37.7459098119,-265.208954033,22.7949461561,283.264404899,34.7581237002,58.1404374535,4.52298152974,watch,1.41133635718,5.8551636891,5.8551636891,5.8551636891,upside,neutral
2022-11-29,neutral,11.1240225583,low,27.3224920398,0,31.3737851175,12.1484210435,54.6786112823,8.84796090702,18823.2200399,0,23.9007006954,0,-0.445189788775,75.4047598364,78.8141025641,2940095113.03,2,-94.0937218505,1473.86895649,48434.6832376,38.5462224297,56.9576582872,18.4114358574,-741.298049869,32.6176346605,1149.57592982,35.4317219442,-398.431987775,22.7949461561,683.502741756,33.3826970657,56.9576582872,8.38482912797,watch,4.38198281528,4.38198281528,4.38198281528,4.38198281528,upside,neutral
2022-11-30,upside,23.8097617448,elevated,46.5889560719,46.5889560719,37.0416208104,3.95632804317,64.5741221888,9.9697059408,19072.1940589,16.0549063498,37.047458346,0.592898166202,14.462842569,53.8376901823,97.5641025641,3084474304.91,2,-100,0,17996968.4639,39.2173440261,100,60.7826559739,-932.978472677,33.5732193424,676.480126615,41.1355509935,-805.843135906,22.7951856593,230.183230554,33.3826970657,100,52.8339016267,cascade-ready,-1.06568415407,-1.59619431829,-1.89642809255,1.89642809255,downside,elevated upside volatility potential
2022-12-01,neutral,4.70491486932,elevated,36.3603286817,0,37.6570504032,20.6387890407,63.6954519188,8.91629195224,18877.9151543,0,37.9784397724,-0,9.8145188844,-5.87545573446,85.0641025641,3110256219.87,2,-88.718410959,695025.8784,11626392.2459,44.5944616619,69.5214534652,24.9269918033,-1036.65563381,34.3557042329,793.898446482,40.663068892,-311.944523316,41.0914302382,342.6932444,33.3826970657,69.5214534652,11.1012790571,cascade-ready,0.662915058484,0.760142600395,1.44662797207,1.44662797207,upside,neutral
2022-12-02,neutral,2.36845681136,elevated,38.7682065205,0,40.3796674965,19.0824282968,66.2533525483,10.4472874285,18820.7355327,0,38.1576246133,0,-60.32712018,37.016565646,72.5641025641,3148263814.46,2,66.9574092177,29478.2882141,5834.05683512,43.8955004684,79.4973856048,35.6018851364,-894.823883589,36.7318242095,721.407417337,40.2045012285,-377.008792302,41.0420263842,273.23247625,33.3636921567,79.4973856048,21.6466120385,cascade-ready,-1.19124275596,-1.19124275596,-1.49271205292,1.49271205292,downside,neutral
2022-12-03,neutral,-8.03452565903,elevated,36.4205441298,0,40.5251799566,15.1812286779,64.8690210725,9.16175402011,18665.0418017,0,39.1585928092,-0,-57.464726365,-18.2361621887,85.0641025641,3103994886.35,2,44.4947847597,48681.1562504,18700.038623,50.8065211489,64.7880398106,13.9815186617,-784.663225978,35.6413960643,851.122348328,38.7548632632,-260.583253019,40.6375696816,397.525079809,32.6012589061,64.7880398106,4.83602954605,watch,1.30335614207,1.30335614207,1.99354246275,1.99354246275,upside,neutral
2022-12-04,upside,19.1891686054,elevated,43.4771873783,43.4771873783,42.1729326404,1.57995273548,67.5037978577,9.53658380616,18738.4753791,0,40.421180557,0,23.9110670673,60.8935032526,97.5641025641,3257797672.79,2,-100,0,9441.95880376,54.1762978686,89.5705120417,35.3942141731,-903.448604204,50.4727859178,711.251749572,46.1451711934,-386.124004307,40.6375696816,263.501334448,32.6012589061,89.5705120417,29.4373874846,cascade-ready,-0.825755139039,-1.58776572414,-1.58776572414,1.58776572414,downside,elevated upside volatility potential
2022-12-05,upside,15.9292661711,elevated,38.6874672633,38.6874672633,42.3995673585,13.7396829716,66.7144798696,11.9370998117,18621.6043539,0,39.5843654514,-0,22.2199974161,78.7188166203,97.5641025641,3021541844.11,2,-92.3411901999,211025.519848,5299635.41456,56.3208392236,70.4661015562,14.1452623326,-829.208004066,46.4862881054,798.670566168,43.5616319419,-307.661310862,37.0579377131,347.265880531,31.224229091,70.4661015562,11.0041817315,cascade-ready,0.709387143758,1.51960986656,1.51960986656,1.51960986656,upside,elevated upside volatility potential
2022-12-06,neutral,8.14495378313,elevated,38.8654248678,0,44.5868860932,15.5352536925,68.993462283,11.0238724372,18600.9046578,0,38.4419237635,0,22.7312482594,-12.2799757849,97.5641025641,2856269942.66,2,-100,0,9627.76453003,49.5389970584,75.0993977511,25.5604006927,-892.425224638,46.3998766947,724.231854726,41.4296270432,-374.473720635,34.1675421808,275.938846859,30.1123380194,75.0993977511,18.2237972692,cascade-ready,-1.46733338798,-1.46733338798,4.08991369316,4.08991369316,upside,neutral
2022-12-07,neutral,-1.49331755651,low,27.9211658206,0,42.531149422,0,66.2875641339,10.9278232914,18511.5175094,0,22.1632673576,-0,-59.1867557434,54.0206107832,85.0641025641,2773490836.09,2,100,4661024.52791,0,54.6389651939,59.614267771,4.9753025771,-754.81708994,44.679879276,886.266378516,40.1407287256,-229.039755012,33.002155712,431.200023612,29.5396786463,60.5477312382,0.543728043859,watch,2.30568100784,2.30568100784,5.79926313287,5.79926313287,upside,neutral
2022-12-08,upside,21.3746250045,elevated,39.7655926102,39.7655926102,44.715550406,0,70.6018490257,11.092075345,18647.8170663,0,27.1592867245,0,28.4601195326,59.1747770338,97.5641025641,2924936615.5,2,-100,0,63379.8135605,51.7914612236,96.4332657163,44.6418044926,-965.807298334,58.1374634775,637.823958914,48.1201848368,-452.029062888,33.002155712,193.142963173,29.5396786463,96.4332657163,34.8492771091,cascade-ready,-0.546003717472,-0.805645910781,3.41484665428,3.41484665428,upside,elevated upside volatility potential
2022-12-09,neutral,11.8012264252,elevated,36.1401196078,0,43.3880148474,0,69.6335182224,11.0584906659,18614.2767439,0,27.0055459877,-0,7.62475661148,32.9441975813,85.0641025641,2893309994.19,2,-10.5902862675,183141.226066,226526.176771,54.5252234957,84.3538499124,29.8286264167,-914.100428148,57.4344240275,698.709153714,47.6739042247,-397.381601837,32.4419718981,251.483042624,29.3241844781,84.3538499124,21.5586721931,cascade-ready,-0.0116808784021,0.45555425768,3.98259549118,3.98259549118,upside,neutral
2022-12-10,upside,20.5738378297,elevated,35.1785750546,35.1785750546,35.2479518207,0,57.8105318975,11.0378372983,18235.9266399,0,25.3355278612,-0,27.7527688352,89.9883898671,97.5641025641,2903738274.67,2,-100,0,2546.78846085,55.0758143647,84.45847222,29.3826578553,-913.569756211,58.1460967172,699.334023565,47.9025684884,-396.82075037,32.4081207523,252.081791743,29.219098581,84.45847222,21.2136583525,cascade-ready,-0.24941588785,3.83820093458,3.99474299065,3.99474299065,upside,elevated upside volatility potential
2022-12-11,upside,13.8008133945,low,31.9036593268,31.9036593268,25.6154150001,0,42.6976418219,10.5656013921,17668.9892199,0,23.3155373795,-0,22.9170804247,35.8334990897,97.5641025641,2895899847.07,2,-100,0,28987.0359309,56.8776762722,81.0355763238,24.1579000516,-892.798432366,58.0809359271,723.792400064,47.1537674379,-374.868152839,32.1438981567,275.517762225,29.1174611285,81.0355763238,21.3611217558,cascade-ready,0.718497654781,4.25477095325,4.25477095325,4.25477095325,upside,low upside pressure
2022-12-12,neutral,5.7363564735,low,33.3992903469,0,24.5549949377,0,41.907249867,10.7626342907,17689.9599589,0,23.0859812334,0,-48.8074145985,18.3355644231,72.5641025641,2852390039.04,2,93.2847295347,601937.820246,20913.060623,51.0355449734,91.7047008416,40.6691558682,-955.302728465,58.085750613,650.193162087,47.3637172799,-440.927093832,31.2588826878,204.995110452,28.7770091775,91.7047008416,36.1960591271,cascade-ready,3.35523255814,3.51104651163,-4.48139534884,4.48139534884,downside,neutral
2022-12-13,upside,19.7928276401,elevated,52.3644443864,52.3644443864,26.4653576963,0,46.3559443607,12.151214706,18194.666718,71.0153084279,34.1393213643,2.28375462782,37.3984567808,-5.15149301004,97.5641025641,3021982707.03,2,-99.974238136,9053.24205902,70275007.4216,52.097321707,100,47.902678293,-1246.9194157,57.4185788637,306.812509852,53.5670479747,-749.128141393,31.2588826878,1876.27738953,64.6470809195,100,47.902678293,cascade-ready,0.150755747563,-6.48587227388,-7.58222657239,7.58222657239,downside,elevated upside volatility potential
2022-12-14,neutral,6.52651233241,elevated,38.5661760677,0,28.5075499164,20.0507304391,48.619789131,13.8638658086,18184.712506,0,32.1538109405,0,40.4917747042,32.5936008392,72.5641025641,3120089579.68,2,-99.5788425058,133254.81662,63147023.2002,58.9280240823,72.5228024451,13.5947783628,-1263.09200211,56.7590702355,481.626825822,43.4387896068,-391.855510368,100,1854.33424386,64.6470809195,95.1260903277,-13.5537713212,cascade-ready,-2.53933127011,-6.62663798381,-7.72134195317,7.72134195317,downside,neutral
2022-12-15,downside,-21.0562564104,elevated,48.6523205014,-48.6523205014,29.5841579144,33.5856813107,47.8908540712,6.64262439367,17729.3869536,47.0504607242,33.4706757198,-0,-48.4648517665,-35.9287980654,97.5641025641,3025559373.15,2,100,5565585.33297,0,76.6994558589,55.6088641828,-21.0905916762,-1036.98365703,55.8225928321,752.887928252,41.6735599577,-143.199847475,100,2161.12056902,61.2589830668,99.3172466756,-38.0539347887,cascade-ready,-4.19380121947,-4.19380121947,-5.31702762826,5.31702762826,downside,elevated downside volatility potential
2022-12-16,neutral,-6.69535663969,elevated,58.2261326143,0,26.6350273675,12.0093896943,42.6649429918,7.84737661326,17281.9713001,100,47.1096253199,-0,-62.3911345549,64.067288615,97.5641025641,2734620805.48,2,99.8772169995,47952196.9584,29456.6570007,85.3525787825,37.8773901504,-47.4751886321,-645.863847576,50.4388264131,1222.11249693,37.6547576834,-514.702666767,13.2973979005,687.73444201,79.4487591898,85.3525787825,-18.2586563408,cascade-ready,0.865610769906,-1.17239429503,1.58264206784,1.58264206784,upside,neutral
2022-12-17,neutral,3.57583712227,elevated,41.7423251559,0,29.0230080407,0,47.1612565025,8.3862352705,17472.8056737,0,47.5870338976,0,-19.4696091132,48.3190832522,85.0641025641,2694689259.15,2,0,0,0,68.1387776704,40.2836157366,-27.8551619339,-723.809172302,48.2973536827,1128.60186287,35.9355524265,-593.740919868,13.2973834536,598.676626506,77.7357841894,80.2403653526,2.11240027814,cascade-ready,-0.224833015267,-2.02051526718,-2.02051526718,2.02051526718,downside,neutral
2022-12-18,neutral,2.94220198119,elevated,41.4232260297,0,28.4109259343,0,46.8080975494,8.34981326908,17457.5063506,0,47.5795503504,-0,-35.9229787175,76.1908299,85.0641025641,2702100461.75,2,14.7583806629,9506.71409381,7061.51218978,72.2163166661,41.1397128604,-31.0766038058,-702.410232747,48.9409397581,1154.27406852,35.3207647488,-572.041930139,13.1467476453,623.126365058,77.1252873722,79.3546765477,-2.41538104025,cascade-ready,-1.79972863607,-1.79972863607,-1.79972863607,1.79972863607,downside,neutral
2022-12-19,downside,-14.7877498202,elevated,44.3170823747,-44.3170823747,25.5074449389,0,42.8023489197,7.99318427973,17309.806324,13.2456037072,49.3293256129,-0,-61.7452048485,-24.1924669888,97.5641025641,2640527684.14,2,100,22842778.4163,0,77.04850893,35.5746425992,-41.4738663308,-532.72791109,47.3685059883,1357.84113996,34.1787836476,-399.980368614,12.767877042,816.999916161,75.2711683063,77.04850893,-13.4868459187,cascade-ready,2.78771942639,2.78771942639,2.94414822389,2.94414822389,upside,elevated downside volatility potential
2022-12-20,neutral,10.9992085468,elevated,48.6637873175,0,28.8202705119,0,49.2746887245,8.61328837797,17562.7261958,40.7814633251,47.2294733563,1.01234803887,21.2148495743,25.0763804647,97.5641025641,2700353438.64,2,-100,0,232068.359341,52.6264742271,46.4380127456,-6.18846148154,-790.009624846,46.8244322926,1049.18149591,37.4288497978,-660.869617349,12.767877042,523.038123367,75.2711683063,80.9569320562,15.3459275854,cascade-ready,-0.400303188214,-0.656118243403,-1.11919086646,1.11919086646,downside,neutral
2022-12-21,neutral,-8.71350739905,elevated,41.6609392257,0,27.6362246544,0,48.6519221084,8.5345503996,17530.1320609,0,47.3184427134,-0,-59.6356193452,-41.4951259133,72.5641025641,2637948726.11,2,100,85990.7055101,0,53.376419614,43.2377573714,-10.1386622425,-753.718140975,44.8188480423,1092.7202159,35.7641380236,-624.069264054,12.767877042,564.503603001,73.8310895474,79.3101610909,13.4199117866,cascade-ready,-0.0243763228614,-0.256843206735,-1.66829175486,1.66829175486,downside,neutral
2022-12-22,neutral,-11.7532394879,elevated,39.6143875694,0,25.8391868158,0,46.9061822436,8.34038251943,17459.4530642,0,42.8528052412,-0,-64.4656101055,-56.044669258,72.5641025641,2735842332.52,2,100,277997.197703,0,60.7238213912,50.2470276872,-10.476793704,-752.783828919,44.3040596659,1093.84110562,35.3533518621,-623.121851326,12.767877042,565.571117838,73.8310895474,78.5936208338,10.783151156,cascade-ready,-0.232523564568,-0.232523564568,-1.64431625584,1.64431625584,downside,neutral
2022-12-23,neutral,-0.0761635698655,low,31.3114305179,0,24.3367542151,0,45.2825123266,8.14042407218,17389.8879342,0,26.8772167564,-0,18.7306442692,-39.5715389199,85.0641025641,2776839616.14,2,-58.6861898114,33882.3260654,130141.887198,67.4201505592,52.6980162199,-14.7221343393,-934.902633285,45.36048215,1122.13598669,34.7162434888,-599.20609036,12.5884703704,592.518644436,73.1039901732,76.9443796715,3.46263824941,cascade-ready,0.312939605636,0.813642974655,-1.41508309292,1.41508309292,downside,neutral
2022-12-24,neutral,-4.46126218584,low,31.4045694995,0,24.3544771025,3.76416940558,45.4761317547,7.54819126688,17373.7797125,0,26.1363726101,0,-32.8587001646,-23.5419928899,85.0641025641,2761290345.09,2,0,0,0,63.0740775,53.6748365659,-9.39924093415,-963.094160648,44.5030510658,1087.54727922,34.0601970229,-628.441599702,12.5884703704,559.576992832,72.7933388869,77.2482426284,8.28081361271,cascade-ready,-0.0267397156083,-0.776640184445,-1.73095092371,1.73095092371,downside,neutral
2022-12-25,neutral,-9.54412350511,low,31.6757959586,0,24.2765916484,0,45.4909520336,7.52492120632,17370.8451561,0,26.0781439285,-0,-75.0194722886,-14.6123745988,85.0641025641,2740825604.18,2,100,112.28469297,0,62.3321960046,52.3109600995,-10.0212359051,-958.609277215,43.6466581544,1093.04986583,33.4089245444,-623.790633126,12.5076741264,564.817555559,72.2724375144,76.8339516226,8.37100773717,cascade-ready,0.526021730344,-1.6963457835,-1.70466703122,1.70466703122,downside,neutral
2022-12-26,neutral,5.75280930894,low,30.2384395289,0,25.9530656319,9.70987814439,47.5509650343,7.1356469031,17395.3557778,0,22.2723169505,0,12.6671459806,-4.3423504395,97.5641025641,2752631957.87,2,-100,0,72454.8697015,58.7692668017,56.3980579231,-2.37120887852,-1005.89182509,44.9372625443,1035.03803143,34.3857889028,-672.824137142,12.4623422241,509.568146788,72.0887163769,78.1744897821,13.9611150157,cascade-ready,-1.26944521637,-2.21073854868,-2.21901625387,2.21901625387,downside,neutral
2022-12-27,downside,-13.2741335085,low,25.9316731549,-25.9316731549,25.644996947,6.41020461726,45.9406560333,5.99412909684,17265.6150938,0.724564171092,11.6284348031,-0,-66.8410992734,-20.3097920182,85.0641025641,2825168452.77,2,100,310199.588289,0,76.3372525328,55.8915402436,-20.4457122892,-893.742414115,52.381168187,1172.63622252,33.6928386152,-556.521635683,12.4623422241,640.614144278,71.744188261,76.3372525328,-6.61463055843,cascade-ready,-0.953396174438,-0.953396174438,-0.96178031165,0.96178031165,neutral,low downside pressure
2022-12-28,downside,-23.7013695717,low,31.5421561135,-31.5421561135,25.8217002697,9.27248788435,45.3399738457,3.31456316443,17175.1568812,0,13.4643359202,-0,-73.0416239658,-51.8779776038,97.5641025641,2879440488.7,2,100,1711825.33647,0,94.9823192979,54.8065107435,-40.1758085544,-804.346380689,51.7795191553,1282.31787294,33.3058433566,-463.815109479,12.4623422241,745.072939643,71.744188261,94.9823192979,-27.8462875636,cascade-ready,0.552028538606,0.552028538606,1.83263800713,1.83263800713,upside,low downside pressure
